id,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
9190,NCS30,5.945,Low Fat,0.0931708,Household,127.365,OUT049,1999,Medium,Tier 1,Supermarket Type1,1549.98
9191,NCM54,17.7,LF,0.0511466,Household,127.368,OUT018,2009,Medium,Tier 3,Supermarket Type2,3306.36
9192,NCH55,16.35,Low Fat,0.0346435,Household,127.402,OUT013,1987,High,Tier 3,Supermarket Type1,2187.17
9193,NCH55,16.35,Low Fat,0.0347426,Household,127.402,OUT045,2002,Small,Tier 2,Supermarket Type1,759.012
9194,NCH55,,Low Fat,0.0607067,Household,127.502,OUT019,1985,Small,Tier 1,Grocery Store,379.506
9195,NCL30,18.1,Low Fat,0.0489404,Household,127.534,OUT046,1997,Small,Tier 1,Supermarket Type1,1789.67
9196,NCC06,,low fat,0.0268557,Household,127.534,OUT027,1985,Medium,Tier 3,Supermarket Type3,4748.85
9197,NCS30,5.945,Low Fat,0.0929488,Household,127.565,OUT013,1987,High,Tier 3,Supermarket Type1,826.629
9198,NCQ42,20.35,Low Fat,0.0393293,Household,127.668,OUT049,1999,Medium,Tier 1,Supermarket Type1,2924.86
9199,NCC06,19.0,Low Fat,0.0451696,Household,127.734,OUT010,1998,Medium,Tier 3,Grocery Store,2572.55
9200,NCM54,17.7,Low Fat,0.0852615,Household,127.768,OUT010,1998,Medium,Tier 3,Grocery Store,2442.41
9201,NCG42,19.2,Low Fat,0.0,Household,127.831,OUT045,2002,Small,Tier 2,Supermarket Type1,1298.31
9202,NCL30,18.1,Low Fat,0.0490397,Household,127.834,OUT045,2002,Small,Tier 2,Supermarket Type1,2498.89
9203,NCF30,17.0,Low Fat,0.1265,Household,127.836,OUT045,2002,Small,Tier 2,Supermarket Type1,2281.88
9204,NCS30,5.945,LF,0.0930086,Household,127.865,OUT035,2004,Small,Tier 2,Supermarket Type1,2195.81
9205,NCH55,16.35,Low Fat,0.0,Household,127.902,OUT017,2007,Medium,Tier 2,Supermarket Type1,2150.53
9206,NCS30,5.945,Low Fat,0.155707,Household,127.965,OUT010,1998,Medium,Tier 3,Grocery Store,645.826
9207,NCM54,17.7,Low Fat,0.0,Household,127.968,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.58
9208,NCQ42,20.35,Low Fat,0.0394282,Household,127.968,OUT018,2009,Medium,Tier 3,Supermarket Type2,3560.7
9209,NCQ42,20.35,LF,0.0392608,Household,127.968,OUT035,2004,Small,Tier 2,Supermarket Type1,2734.35
9210,NCQ42,,Low Fat,0.0687536,Household,127.968,OUT019,1985,Small,Tier 1,Grocery Store,254.336
9211,NCQ42,,Low Fat,0.039078,Household,128.368,OUT027,1985,Medium,Tier 3,Supermarket Type3,3179.2
9212,NCH55,16.35,Low Fat,0.0348136,Household,128.402,OUT018,2009,Medium,Tier 3,Supermarket Type2,1265.02
9213,NCL30,18.1,Low Fat,0.0492173,Household,128.434,OUT017,2007,Medium,Tier 2,Supermarket Type1,2533.87
9214,NCQ42,20.35,Low Fat,0.0392682,Household,128.468,OUT046,1997,Small,Tier 1,Supermarket Type1,2823.47
9215,NCY06,15.25,Low Fat,0.0611732,Household,128.597,OUT035,2004,Small,Tier 2,Supermarket Type1,2137.6
9216,NCC06,19.0,Low Fat,0.0270963,Household,128.634,OUT018,2009,Medium,Tier 3,Supermarket Type2,2688.44
9217,NCQ42,20.35,Low Fat,0.0657269,Household,128.668,OUT010,1998,Medium,Tier 3,Grocery Store,2749.31
9218,NCL30,18.1,Low Fat,0.0490165,Household,128.734,OUT049,1999,Medium,Tier 1,Supermarket Type1,2173.17
9219,NCS30,5.945,Low Fat,0.0930262,Household,128.765,OUT046,1997,Small,Tier 1,Supermarket Type1,516.661
9220,NCY06,15.25,Low Fat,0.0613089,Household,128.897,OUT045,2002,Small,Tier 2,Supermarket Type1,2348.94
9221,NCG42,19.2,Low Fat,0.0690069,Household,128.931,OUT010,1998,Medium,Tier 3,Grocery Store,2648.76
9222,NCS30,5.945,Low Fat,0.0,Household,128.965,OUT017,2007,Medium,Tier 2,Supermarket Type1,1808.31
9223,NCM54,,Low Fat,0.0891877,Household,128.968,OUT019,1985,Small,Tier 1,Grocery Store,254.336
9224,NCY06,15.25,Low Fat,0.0611339,Household,129.097,OUT013,1987,High,Tier 3,Supermarket Type1,2145.91
9225,NCG42,,Low Fat,0.0410282,Household,129.131,OUT027,1985,Medium,Tier 3,Supermarket Type3,3147.37
9226,NCC06,19.0,Low Fat,0.0270411,Household,129.134,OUT045,2002,Small,Tier 2,Supermarket Type1,2674.36
9227,NCS30,5.945,Low Fat,0.0932149,Household,129.165,OUT045,2002,Small,Tier 2,Supermarket Type1,2841.63
9228,NCM54,17.7,Low Fat,0.0509294,Household,129.168,OUT035,2004,Small,Tier 2,Supermarket Type1,1780.35
9229,NCS30,5.945,Low Fat,0.0934052,Household,129.365,OUT018,2009,Medium,Tier 3,Supermarket Type2,4391.62
9230,NCY06,15.25,Low Fat,0.102411,Household,129.497,OUT010,1998,Medium,Tier 3,Grocery Store,2073.57
9231,NCY06,15.25,Low Fat,0.0612799,Household,129.697,OUT049,1999,Medium,Tier 1,Supermarket Type1,2136.11
9232,NCG42,19.2,Low Fat,0.0413958,Household,129.731,OUT018,2009,Medium,Tier 3,Supermarket Type2,1298.31
9233,NCG42,19.2,Low Fat,0.0412278,Household,129.831,OUT046,1997,Small,Tier 1,Supermarket Type1,1947.46
9234,NCC06,19.0,Low Fat,0.0269639,Household,129.834,OUT013,1987,High,Tier 3,Supermarket Type1,3451.51
9235,NCG42,19.2,LF,0.041461,Household,129.931,OUT017,2007,Medium,Tier 2,Supermarket Type1,2694.25
9236,NCG42,19.2,Low Fat,0.0412919,Household,130.131,OUT049,1999,Medium,Tier 1,Supermarket Type1,1038.65
9237,NCY06,,LF,0.0608885,Household,130.197,OUT027,1985,Medium,Tier 3,Supermarket Type3,1565.96
9238,NCS30,,Low Fat,0.0925757,Household,130.965,OUT027,1985,Medium,Tier 3,Supermarket Type3,1414.68
9239,NCY06,15.25,Low Fat,0.061434,Household,130.997,OUT018,2009,Medium,Tier 3,Supermarket Type2,2348.94
9240,NCG42,19.2,Low Fat,0.04122,Household,131.231,OUT035,2004,Small,Tier 2,Supermarket Type1,3635.27
9241,NCG42,19.2,Low Fat,0.0411935,Household,131.731,OUT013,1987,High,Tier 3,Supermarket Type1,2680.99
9242,NCY06,15.25,Low Fat,0.0611848,Household,132.097,OUT046,1997,Small,Tier 1,Supermarket Type1,3914.9
9243,NCY06,15.25,Low Fat,0.0615309,Household,132.297,OUT017,2007,Medium,Tier 2,Supermarket Type1,1696.46
9244,NCU18,15.1,Low Fat,0.0557936,Household,139.75,OUT013,1987,High,Tier 3,Supermarket Type1,3952.19
9245,NCU18,15.1,Low Fat,0.0560675,Household,139.85,OUT018,2009,Medium,Tier 3,Supermarket Type2,1270.35
9246,NCU18,15.1,Low Fat,0.0558401,Household,139.85,OUT046,1997,Small,Tier 1,Supermarket Type1,1411.5
9247,NCU18,15.1,Low Fat,0.0558295,Household,140.25,OUT035,2004,Small,Tier 2,Supermarket Type1,2681.84
9248,NCE07,8.18,Low Fat,0.0,Household,140.515,OUT045,2002,Small,Tier 2,Supermarket Type1,1701.78
9249,NCU18,15.1,Low Fat,0.0561559,Household,140.55,OUT017,2007,Medium,Tier 2,Supermarket Type1,2681.84
9250,NCE07,8.18,Low Fat,0.021977,Household,140.615,OUT010,1998,Medium,Tier 3,Grocery Store,425.446
9251,NCE07,8.18,Low Fat,0.0131504,Household,140.615,OUT049,1999,Medium,Tier 1,Supermarket Type1,1230.75
9252,NCU18,15.1,Low Fat,0.0934648,Household,140.85,OUT010,1998,Medium,Tier 3,Grocery Store,2275.71
9253,NCE07,,Low Fat,0.0130664,Household,140.915,OUT027,1985,Medium,Tier 3,Supermarket Type3,2127.23
9254,NCY42,,Low Fat,0.0150891,Household,141.347,OUT027,1985,Medium,Tier 3,Supermarket Type3,9367.46
9255,NCU18,15.1,Low Fat,0.0559269,Household,141.45,OUT049,1999,Medium,Tier 1,Supermarket Type1,2306.76
9256,NCF43,8.51,low fat,0.0519459,Household,141.547,OUT046,1997,Small,Tier 1,Supermarket Type1,1325.02
9257,NCU18,15.1,Low Fat,0.0559533,Household,141.55,OUT045,2002,Small,Tier 2,Supermarket Type1,2308.39
9258,NCF43,8.51,Low Fat,0.0522397,Household,141.947,OUT017,2007,Medium,Tier 2,Supermarket Type1,2004.06
9259,NCF43,8.51,Low Fat,0.0521575,Household,141.947,OUT018,2009,Medium,Tier 3,Supermarket Type2,1328.77
9260,NCE07,8.18,low fat,0.0131275,Household,142.015,OUT035,2004,Small,Tier 2,Supermarket Type1,1985.42
9261,NCF43,8.51,Low Fat,0.0,Household,142.147,OUT049,1999,Medium,Tier 1,Supermarket Type1,1717.76
9262,NCF43,8.51,Low Fat,0.0519027,Household,142.247,OUT013,1987,High,Tier 3,Supermarket Type1,2862.94
9263,NCF43,8.51,Low Fat,0.0520513,Household,142.247,OUT045,2002,Small,Tier 2,Supermarket Type1,2004.06
9264,NCY42,6.38,Low Fat,0.0151597,Household,142.447,OUT035,2004,Small,Tier 2,Supermarket Type1,963.341
9265,NCU18,,Low Fat,0.0977687,Household,142.45,OUT019,1985,Small,Tier 1,Grocery Store,564.598
9266,NCE07,8.18,Low Fat,0.01313,Household,142.615,OUT046,1997,Small,Tier 1,Supermarket Type1,709.077
9267,NCD54,,Low Fat,0.0507909,Household,142.779,OUT019,1985,Small,Tier 1,Grocery Store,144.479
9268,NCF43,8.51,Low Fat,0.0519361,Household,142.947,OUT035,2004,Small,Tier 2,Supermarket Type1,3006.09
9269,NCY42,,Low Fat,0.0265477,Household,142.947,OUT019,1985,Small,Tier 1,Grocery Store,5384.53
9270,NCF43,,Low Fat,0.0,Household,142.947,OUT027,1985,Medium,Tier 3,Supermarket Type3,7147.35
9271,NCU18,,Low Fat,0.0555696,Household,143.05,OUT027,1985,Medium,Tier 3,Supermarket Type3,2574.24
9272,NCE07,8.18,Low Fat,0.0131835,Household,143.115,OUT018,2009,Medium,Tier 3,Supermarket Type2,1843.6
9273,NCE07,,Low Fat,0.022989,Household,143.315,OUT019,1985,Small,Tier 1,Grocery Store,6234.09
9274,NCY42,6.38,Low Fat,0.0151933,Household,143.347,OUT045,2002,Small,Tier 2,Supermarket Type1,858.882
9275,NCD54,21.1,Low Fat,0.0291271,Household,143.379,OUT018,2009,Medium,Tier 3,Supermarket Type2,3206.81
9276,NCD54,21.1,Low Fat,0.0290089,Household,143.379,OUT046,1997,Small,Tier 1,Supermarket Type1,866.872
9277,NCE07,8.18,Low Fat,0.0131191,Household,143.415,OUT013,1987,High,Tier 3,Supermarket Type1,1243.53
9278,NCD54,21.1,Low Fat,0.0290035,Household,143.479,OUT035,2004,Small,Tier 2,Supermarket Type1,2311.66
9279,NCE07,8.18,Low Fat,0.0132043,Household,143.815,OUT017,2007,Medium,Tier 2,Supermarket Type1,2694.49
9280,NCO42,21.25,Low Fat,0.0246556,Household,144.01,OUT046,1997,Small,Tier 1,Supermarket Type1,3335.64
9281,NCY42,6.38,Low Fat,0.01515,Household,144.047,OUT013,1987,High,Tier 3,Supermarket Type1,3149.23
9282,NCO42,21.25,Low Fat,0.0246939,Household,144.11,OUT049,1999,Medium,Tier 1,Supermarket Type1,1749.72
9283,NCY42,6.38,Low Fat,0.0152483,Household,144.147,OUT017,2007,Medium,Tier 2,Supermarket Type1,1011.62
9284,NCF43,8.51,Low Fat,0.0869468,Household,144.347,OUT010,1998,Medium,Tier 3,Grocery Store,1326.66
9285,NCO42,,Low Fat,0.0245362,Household,144.61,OUT027,1985,Medium,Tier 3,Supermarket Type3,3791.07
9286,NCY42,6.38,Low Fat,0.0152243,Household,144.647,OUT018,2009,Medium,Tier 3,Supermarket Type2,1015.13
9287,NCD54,21.1,low fat,0.029054,Household,144.679,OUT049,1999,Medium,Tier 1,Supermarket Type1,2889.57
9288,NCD54,21.1,Low Fat,0.0290678,Household,144.779,OUT045,2002,Small,Tier 2,Supermarket Type1,3299.21
9289,NCY42,6.38,Low Fat,0.0151861,Household,144.947,OUT049,1999,Medium,Tier 1,Supermarket Type1,3435.53
9290,NCO42,21.25,Low Fat,0.0247056,Household,145.11,OUT045,2002,Small,Tier 2,Supermarket Type1,1603.91
9291,NCY42,6.38,Low Fat,0.0151626,Household,145.147,OUT046,1997,Small,Tier 1,Supermarket Type1,3006.09
9292,NCO42,,Low Fat,0.0431688,Household,145.21,OUT019,1985,Small,Tier 1,Grocery Store,3363.78
9293,NCN42,20.25,Low Fat,0.0238057,Household,145.542,OUT010,1998,Medium,Tier 3,Grocery Store,3094.58
9294,NCN42,20.25,Low Fat,0.0,Household,145.642,OUT013,1987,High,Tier 3,Supermarket Type1,3384.26
9295,NCN42,,Low Fat,0.0141537,Household,145.642,OUT027,1985,Medium,Tier 3,Supermarket Type3,3825.69
9296,NCD54,21.1,Low Fat,0.029173,Household,145.779,OUT017,2007,Medium,Tier 2,Supermarket Type1,1444.79
9297,NCO42,21.25,LF,0.0246509,Household,146.01,OUT035,2004,Small,Tier 2,Supermarket Type1,2916.2
9298,NCO42,21.25,Low Fat,0.0246351,Household,146.11,OUT013,1987,High,Tier 3,Supermarket Type1,3260.08
9299,NCD54,21.1,Low Fat,0.0289848,Household,146.179,OUT013,1987,High,Tier 3,Supermarket Type1,3034.05
9300,NCD54,,Low Fat,0.0288685,Household,146.379,OUT027,1985,Medium,Tier 3,Supermarket Type3,5056.75
9301,NCO42,21.25,Low Fat,0.024756,Household,146.71,OUT018,2009,Medium,Tier 3,Supermarket Type2,1603.91
9302,NCN42,20.25,LF,0.0142447,Household,146.942,OUT049,1999,Medium,Tier 1,Supermarket Type1,3273.13
9303,NCO42,21.25,Low Fat,0.0247951,Household,147.41,OUT017,2007,Medium,Tier 2,Supermarket Type1,3791.07
9304,NCN42,20.25,Low Fat,0.0142199,Household,147.442,OUT035,2004,Small,Tier 2,Supermarket Type1,3194.7
9305,NCT42,5.88,Low Fat,0.0248873,Household,147.539,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.51
9306,NCN42,20.25,Low Fat,0.0143031,Household,147.642,OUT017,2007,Medium,Tier 2,Supermarket Type1,3228.93
9307,NCN42,20.25,Low Fat,0.0142806,Household,148.042,OUT018,2009,Medium,Tier 3,Supermarket Type2,1177.13
9308,NCT42,5.88,Low Fat,0.0248666,Household,148.339,OUT013,1987,High,Tier 3,Supermarket Type1,950.736
9309,NCT42,,Low Fat,0.0435745,Household,148.339,OUT019,1985,Small,Tier 1,Grocery Store,3404.27
9310,NCT42,5.88,Low Fat,0.0249378,Household,148.439,OUT045,2002,Small,Tier 2,Supermarket Type1,2087.95
9311,NCN42,20.25,Low Fat,0.0142515,Household,148.642,OUT045,2002,Small,Tier 2,Supermarket Type1,2648.55
9312,NCP18,12.15,Low Fat,0.0285745,Household,148.871,OUT013,1987,High,Tier 3,Supermarket Type1,1953.48
9313,NCN42,20.25,Low Fat,0.0142226,Household,148.942,OUT046,1997,Small,Tier 1,Supermarket Type1,3531.4
9314,NCP18,12.15,Low Fat,0.0286427,Household,149.071,OUT049,1999,Medium,Tier 1,Supermarket Type1,1203.77
9315,NCP18,12.15,Low Fat,0.0286562,Household,149.371,OUT045,2002,Small,Tier 2,Supermarket Type1,1203.77
9316,NCP06,20.7,Low Fat,0.0393254,Household,149.437,OUT045,2002,Small,Tier 2,Supermarket Type1,3340.8
9317,NCT42,5.88,Low Fat,0.0248826,Household,149.439,OUT035,2004,Small,Tier 2,Supermarket Type1,1640.53
9318,NCP06,20.7,Low Fat,0.0656894,Household,149.737,OUT010,1998,Medium,Tier 3,Grocery Store,151.137
9319,NCP06,20.7,Low Fat,0.0394057,Household,149.837,OUT018,2009,Medium,Tier 3,Supermarket Type2,2267.05
9320,NCT42,5.88,Low Fat,0.024926,Household,149.939,OUT049,1999,Medium,Tier 1,Supermarket Type1,1491.39
9321,NCP18,,Low Fat,0.0284598,Household,149.971,OUT027,1985,Medium,Tier 3,Supermarket Type3,4363.65
9322,NCF31,9.13,Low Fat,0.0518043,Household,150.202,OUT013,1987,High,Tier 3,Supermarket Type1,1821.63
9323,NCT42,5.88,Low Fat,0.0249887,Household,150.339,OUT018,2009,Medium,Tier 3,Supermarket Type2,447.418
9324,NCT42,5.88,Low Fat,0.0250281,Household,150.439,OUT017,2007,Medium,Tier 2,Supermarket Type1,973.041
9325,NCP18,12.15,Low Fat,0.0285983,Household,150.471,OUT046,1997,Small,Tier 1,Supermarket Type1,2257.06
9326,NCF31,9.13,Low Fat,0.0520586,Household,150.602,OUT018,2009,Medium,Tier 3,Supermarket Type2,1821.63
9327,NCP06,20.7,Low Fat,0.0392131,Household,150.737,OUT013,1987,High,Tier 3,Supermarket Type1,3401.07
9328,NCP06,20.7,Low Fat,0.0393068,Household,150.737,OUT049,1999,Medium,Tier 1,Supermarket Type1,3325.01
9329,NCT42,,Low Fat,0.0247668,Household,151.039,OUT027,1985,Medium,Tier 3,Supermarket Type3,3281.06
9330,NCP18,12.15,Low Fat,0.0285928,Household,151.071,OUT035,2004,Small,Tier 2,Supermarket Type1,2858.95
9331,NCF31,9.13,Low Fat,0.051928,Household,151.402,OUT049,1999,Medium,Tier 1,Supermarket Type1,1973.43
9332,NCR50,20.2,Low Fat,0.0118869,Household,151.434,OUT017,2007,Medium,Tier 2,Supermarket Type1,3242.5
9333,NCP06,20.7,Low Fat,0.0392458,Household,151.437,OUT046,1997,Small,Tier 1,Supermarket Type1,1511.37
9334,NCP18,12.15,Low Fat,0.02876,Household,151.471,OUT017,2007,Medium,Tier 2,Supermarket Type1,4815.07
9335,NCR50,20.2,Low Fat,0.0118201,Household,151.634,OUT046,1997,Small,Tier 1,Supermarket Type1,1990.74
9336,NCP06,20.7,Low Fat,0.0394678,Household,151.737,OUT017,2007,Medium,Tier 2,Supermarket Type1,604.546
9337,NCP18,12.15,Low Fat,0.0287147,Household,151.971,OUT018,2009,Medium,Tier 3,Supermarket Type2,3611.3
9338,NCF31,,Low Fat,0.0515964,Household,152.102,OUT027,1985,Medium,Tier 3,Supermarket Type3,2947.93
9339,NCF31,9.13,Low Fat,0.0519526,Household,152.302,OUT045,2002,Small,Tier 2,Supermarket Type1,1821.63
9340,NCP06,,Low Fat,0.0390558,Household,152.337,OUT027,1985,Medium,Tier 3,Supermarket Type3,2115.91
9341,NCP18,,Low Fat,0.0500718,Household,152.471,OUT019,1985,Small,Tier 1,Grocery Store,3045.04
9342,NCR50,20.2,Low Fat,0.0118441,Household,152.534,OUT045,2002,Small,Tier 2,Supermarket Type1,3389.31
9343,NCF31,9.13,Low Fat,0.0518376,Household,152.602,OUT035,2004,Small,Tier 2,Supermarket Type1,1518.65
9344,NCM06,7.475,Low Fat,0.0756649,Household,152.766,OUT013,1987,High,Tier 3,Supermarket Type1,1199.02
9345,NCF31,9.13,Low Fat,0.0518474,Household,152.802,OUT046,1997,Small,Tier 1,Supermarket Type1,1214.42
9346,NCP06,20.7,LF,0.0392384,Household,152.837,OUT035,2004,Small,Tier 2,Supermarket Type1,2569.32
9347,NCF31,,Low Fat,0.0907781,Household,153.102,OUT019,1985,Small,Tier 1,Grocery Store,303.605
9348,NCR50,20.2,Low Fat,0.0118179,Household,153.134,OUT035,2004,Small,Tier 2,Supermarket Type1,3309.84
9349,NCF31,9.13,Low Fat,0.0521407,Household,153.402,OUT017,2007,Medium,Tier 2,Supermarket Type1,1526.61
9350,NCR50,,LF,0.0117628,Household,153.534,OUT027,1985,Medium,Tier 3,Supermarket Type3,7503.57
9351,NCM06,7.475,Low Fat,0.0760364,Household,153.966,OUT018,2009,Medium,Tier 3,Supermarket Type2,2625.92
9352,NCM06,7.475,Low Fat,0.126753,Household,154.266,OUT010,1998,Medium,Tier 3,Grocery Store,308.931
9353,NCC31,8.02,LF,0.0332591,Household,154.297,OUT010,1998,Medium,Tier 3,Grocery Store,1090.58
9354,NCR50,20.2,Low Fat,0.0118682,Household,154.434,OUT018,2009,Medium,Tier 3,Supermarket Type2,3431.52
9355,NCC31,8.02,Low Fat,0.0199829,Household,154.597,OUT017,2007,Medium,Tier 2,Supermarket Type1,1314.26
9356,NCC31,8.02,Low Fat,0.0198667,Household,154.597,OUT035,2004,Small,Tier 2,Supermarket Type1,1402.17
9357,NCC31,,Low Fat,0.0197742,Household,154.597,OUT027,1985,Medium,Tier 3,Supermarket Type3,7818.11
9358,NCR50,20.2,Low Fat,0.0118102,Household,154.634,OUT013,1987,High,Tier 3,Supermarket Type1,4287.75
9359,NCM06,7.475,low fat,0.0757279,Household,154.766,OUT046,1997,Small,Tier 1,Supermarket Type1,1249.42
9360,NCC31,8.02,Low Fat,0.0198705,Household,154.997,OUT046,1997,Small,Tier 1,Supermarket Type1,1342.52
9361,NCR50,20.2,Low Fat,0.0118385,Household,155.134,OUT049,1999,Medium,Tier 1,Supermarket Type1,2603.28
9362,NCM06,7.475,LF,0.0758815,Household,155.266,OUT045,2002,Small,Tier 2,Supermarket Type1,2934.85
9363,NCM06,,Low Fat,0.0753612,Household,155.666,OUT027,1985,Medium,Tier 3,Supermarket Type3,3243.78
9364,NCC31,8.02,Low Fat,0.0199514,Household,155.997,OUT018,2009,Medium,Tier 3,Supermarket Type2,1326.16
9365,NCM06,7.475,Low Fat,0.0758456,Household,156.066,OUT049,1999,Medium,Tier 1,Supermarket Type1,1853.59
9366,NCM06,7.475,Low Fat,0.0761562,Household,156.466,OUT017,2007,Medium,Tier 2,Supermarket Type1,2008.05
9367,NCM06,7.475,LF,0.0757136,Household,156.466,OUT035,2004,Small,Tier 2,Supermarket Type1,2471.45
9368,NCA42,6.965,Low Fat,0.028593,Household,156.76,OUT049,1999,Medium,Tier 1,Supermarket Type1,1179.18
9369,NCC31,8.02,Low Fat,0.0199108,Household,157.197,OUT045,2002,Small,Tier 2,Supermarket Type1,1336.36
9370,NCH07,13.15,Low Fat,0.155106,Household,157.26,OUT010,1998,Medium,Tier 3,Grocery Store,316.921
9371,NCA42,6.965,Low Fat,0.0285486,Household,157.56,OUT046,1997,Small,Tier 1,Supermarket Type1,1152.28
9372,NCC31,8.02,Low Fat,0.0199014,Household,157.597,OUT049,1999,Medium,Tier 1,Supermarket Type1,3427.54
9373,NCC31,,Low Fat,0.0347906,Household,157.597,OUT019,1985,Small,Tier 1,Grocery Store,4529.88
9374,NCH54,13.5,Low Fat,0.0726554,Household,157.792,OUT035,2004,Small,Tier 2,Supermarket Type1,3994.8
9375,NCC31,8.02,Low Fat,0.0,Household,157.797,OUT013,1987,High,Tier 3,Supermarket Type1,1713.77
9376,NCH07,13.15,Low Fat,0.0926495,Household,157.86,OUT035,2004,Small,Tier 2,Supermarket Type1,3803.05
9377,NCH54,13.5,Low Fat,0.0728165,Household,157.892,OUT045,2002,Small,Tier 2,Supermarket Type1,2344.7
9378,NCA42,,Low Fat,0.0284103,Household,158.06,OUT027,1985,Medium,Tier 3,Supermarket Type3,4595.35
9379,NCA42,6.965,Low Fat,0.0287101,Household,158.16,OUT017,2007,Medium,Tier 2,Supermarket Type1,2693.83
9380,NCH07,13.15,Low Fat,0.0931912,Household,158.16,OUT017,2007,Medium,Tier 2,Supermarket Type1,1426.14
9381,NCH54,,Low Fat,0.127234,Household,158.392,OUT019,1985,Small,Tier 1,Grocery Store,159.792
9382,NCH07,13.15,Low Fat,0.0930445,Household,158.46,OUT018,2009,Medium,Tier 3,Supermarket Type2,2292.13
9383,NCH07,,Low Fat,0.0922183,Household,158.66,OUT027,1985,Medium,Tier 3,Supermarket Type3,1720.49
9384,NCH07,13.15,Low Fat,0.092855,Household,158.76,OUT045,2002,Small,Tier 2,Supermarket Type1,3010.75
9385,NCA42,6.965,Low Fat,0.0477845,Household,158.86,OUT010,1998,Medium,Tier 3,Grocery Store,316.921
9386,NCA42,6.965,Low Fat,0.0286649,Household,159.06,OUT018,2009,Medium,Tier 3,Supermarket Type2,1163.25
9387,NCH07,13.15,Low Fat,0.092667,Household,159.16,OUT046,1997,Small,Tier 1,Supermarket Type1,2302.26
9388,NCA42,6.965,Low Fat,0.0,Household,159.46,OUT013,1987,High,Tier 3,Supermarket Type1,3169.21
9389,NCA42,6.965,Low Fat,0.0285432,Household,159.46,OUT035,2004,Small,Tier 2,Supermarket Type1,1210.6
9390,NCH54,13.5,Low Fat,0.0727821,Household,159.492,OUT049,1999,Medium,Tier 1,Supermarket Type1,2325.39
9391,NCH07,13.15,Low Fat,0.0925899,Household,159.56,OUT013,1987,High,Tier 3,Supermarket Type1,1901.52
9392,NCA42,6.965,Low Fat,0.0,Household,159.66,OUT045,2002,Small,Tier 2,Supermarket Type1,3327.67
9393,NCH07,13.15,Low Fat,0.0928111,Household,159.76,OUT049,1999,Medium,Tier 1,Supermarket Type1,4119.97
9394,NCE06,5.825,LF,0.0914679,Household,159.789,OUT035,2004,Small,Tier 2,Supermarket Type1,1294.32
9395,NCE06,,Low Fat,0.160179,Household,160.289,OUT019,1985,Small,Tier 1,Grocery Store,323.579
9396,NCH54,13.5,Low Fat,0.0726691,Household,160.292,OUT046,1997,Small,Tier 1,Supermarket Type1,1438.13
9397,NCZ54,14.65,Low Fat,0.08329,Household,160.455,OUT013,1987,High,Tier 3,Supermarket Type1,2585.74
9398,NCH07,,Low Fat,0.162248,Household,160.46,OUT019,1985,Small,Tier 1,Grocery Store,316.921
9399,NCH54,13.5,Low Fat,0.0729651,Household,160.692,OUT018,2009,Medium,Tier 3,Supermarket Type2,1917.5
9400,NCE06,5.825,Low Fat,0.0918579,Household,160.789,OUT018,2009,Medium,Tier 3,Supermarket Type2,1617.89
9401,NCH54,,Low Fat,0.0723172,Household,160.792,OUT027,1985,Medium,Tier 3,Supermarket Type3,3675.22
9402,NCZ54,,Low Fat,0.145952,Household,160.955,OUT019,1985,Small,Tier 1,Grocery Store,162.455
